ExpenseID,Date,Department,Category,Amount,Description
EXP102026,23/04/2025,Finance,Consulting,3805.55,External consultant fee
EXP102027,23/04/2025,IT,Utilities,18226.6,Internet service payment
EXP102028,23/04/2025,Admin,Travel,20566,International travel expense
EXP102029,23/04/2025,Operations,Consulting,58503.2,External consultant fee
EXP102030,23/04/2025,Admin,Office Supplies,6944,Stationery purchase
EXP102031,23/04/2025,HR,Office Supplies,7946.4,General office supplies
EXP102032,23/04/2025,Operations,Utilities,14245.35,Electricity bill
EXP102033,23/04/2025,Admin,Salaries,118699.7,Monthly salary payment
EXP102034,23/04/2025,Finance,Consulting,31146.15,Consultancy fee
EXP102035,23/04/2025,Sales,Salaries,97058.5,Overtime payment
EXP102036,23/04/2025,Operations,Travel,16128,Client visit travel
EXP102037,23/04/2025,HR,Consulting,55907.6,Consultancy fee
EXP102038,23/04/2025,Finance,Travel,30754.15,Client visit travel
EXP102039,23/04/2025,Marketing,Consulting,59581.9,Advisory service payment
EXP102040,23/04/2025,HR,Office Supplies,8514.1,Printer ink and paper
EXP102041,23/04/2025,Admin,Consulting,32137.7,Consulting project expense
EXP102042,23/04/2025,Finance,Consulting,68183.85,Consulting project expense
EXP102043,23/04/2025,Marketing,Salaries,85151.85,Salary adjustment expense
EXP102044,23/04/2025,HR,Office Supplies,8105.65,Stationery purchase
EXP102045,23/04/2025,Sales,Consulting,46129.3,Consulting project expense
EXP102046,23/04/2025,HR,Consulting,45502.1,Consultancy fee
EXP102047,23/04/2025,Marketing,Consulting,38339.35,Advisory service payment
EXP102048,23/04/2025,Marketing,Salaries,105953.05,Overtime payment
EXP102049,23/04/2025,Marketing,Travel,23233.7,Business trip expense
EXP102050,23/04/2025,Operations,Utilities,15436.4,Internet service payment
EXP102051,23/04/2025,Marketing,Consulting,69947.85,Consultancy fee
EXP102052,23/04/2025,HR,Travel,11056.5,Domestic travel cost
EXP102053,23/04/2025,Sales,Training,25480.35,Professional development training
EXP102054,24/04/2025,Sales,Consulting,55633.2,External consultant fee
EXP102055,24/04/2025,Sales,Office Supplies,4311.3,Stationery purchase
EXP102056,24/04/2025,Operations,Utilities,12306.7,Utility service cost
EXP102057,24/04/2025,Operations,Consulting,83856.5,Consultancy fee
EXP102058,24/04/2025,IT,Training,28322.35,Employee training session
EXP102059,24/04/2025,Marketing,Salaries,135089.15,Monthly salary payment
EXP102060,24/04/2025,IT,Consulting,52746.75,Consultancy fee
EXP102061,24/04/2025,Marketing,Consulting,40609.45,External consultant fee
EXP102062,24/04/2025,IT,Consulting,64585.15,Consulting project expense
EXP102063,24/04/2025,Marketing,Travel,22563.45,Client visit travel
EXP102064,24/04/2025,Marketing,Office Supplies,7034.65,Stationery purchase
EXP102065,24/04/2025,IT,Office Supplies,4601.45,General office supplies
EXP102066,24/04/2025,Finance,Salaries,105861.35,Overtime payment
EXP102067,24/04/2025,Marketing,Travel,18759.3,Client visit travel
EXP102068,24/04/2025,Sales,Salaries,85046.5,Bonus disbursement
EXP102069,24/04/2025,HR,Salaries,126441.7,Overtime payment
EXP102070,24/04/2025,IT,Consulting,70086.8,Consulting project expense
EXP102071,24/04/2025,IT,Training,28093.45,Professional development training
EXP102072,25/04/2025,Admin,Travel,13799.1,International travel expense
EXP102073,25/04/2025,Admin,Travel,16951.9,International travel expense
EXP102074,25/04/2025,HR,Travel,20362.3,Client visit travel
EXP102075,25/04/2025,Finance,Office Supplies,8983.8,Stationery purchase
EXP102076,25/04/2025,IT,Consulting,63409.85,External consultant fee
EXP102077,25/04/2025,IT,Office Supplies,4842.25,General office supplies
EXP102078,25/04/2025,Admin,Office Supplies,6456.8,Office furniture acquisition
EXP102079,25/04/2025,HR,Training,29923.6,Employee training session
EXP102080,25/04/2025,Sales,Consulting,49169.4,Consultancy fee
EXP102081,25/04/2025,HR,Consulting,23109.1,Advisory service payment
EXP102082,25/04/2025,Admin,Travel,16556.05,Domestic travel cost
EXP102083,25/04/2025,Marketing,Office Supplies,4405.8,Stationery purchase
EXP102084,25/04/2025,Sales,Salaries,107693.25,Overtime payment
EXP102085,25/04/2025,IT,Software,20837.25,IT software purchase
EXP102086,25/04/2025,HR,Salaries,72391.9,Monthly salary payment
EXP102087,25/04/2025,Admin,Office Supplies,5069.4,General office supplies
EXP102088,25/04/2025,Marketing,Consulting,29371.3,Consultancy fee
EXP102089,25/04/2025,Admin,Consulting,57128.75,External consultant fee
EXP102090,25/04/2025,IT,Office Supplies,3772.3,Printer ink and paper
EXP102091,25/04/2025,Sales,Office Supplies,9222.15,Stationery purchase
EXP102092,25/04/2025,Marketing,Consulting,32028.85,Advisory service payment
EXP102093,25/04/2025,IT,Salaries,114849.7,Salary adjustment expense
EXP102094,26/04/2025,Operations,Salaries,102353.3,Overtime payment
EXP102095,26/04/2025,Admin,Salaries,116926.25,Bonus disbursement
EXP102096,26/04/2025,Sales,Salaries,129707.9,Overtime payment
EXP102097,26/04/2025,Sales,Training,16941.05,Employee training session
EXP102098,26/04/2025,HR,Travel,17068.8,Business trip expense
EXP102099,26/04/2025,IT,Software,32070.15,Cloud subscription cost
EXP102100,26/04/2025,Sales,Travel,19223.75,International travel expense
EXP102101,26/04/2025,Sales,Office Supplies,8113,General office supplies
EXP102102,26/04/2025,Operations,Utilities,17345.65,Water bill payment
EXP102103,26/04/2025,Operations,Consulting,52909.85,Consultancy fee
EXP102104,26/04/2025,Operations,Office Supplies,8032.5,General office supplies
EXP102105,26/04/2025,Admin,Office Supplies,3313.1,General office supplies
EXP102106,26/04/2025,Finance,Travel,24207.4,International travel expense
EXP102107,26/04/2025,IT,Software,14770.35,Software license fee
EXP102108,26/04/2025,Admin,Office Supplies,2489.55,Printer ink and paper
EXP102109,26/04/2025,Finance,Travel,19799.85,Domestic travel cost
EXP102110,26/04/2025,Admin,Utilities,8557.85,Utility service cost
EXP102111,26/04/2025,Sales,Travel,16122.75,Client visit travel
EXP102112,27/04/2025,Operations,Travel,19065.55,Domestic travel cost
EXP102113,27/04/2025,Operations,Office Supplies,7392,Stationery purchase
EXP102114,27/04/2025,Operations,Salaries,88075.4,Salary adjustment expense
EXP102115,27/04/2025,Finance,Consulting,38565.1,Consulting project expense
EXP102116,27/04/2025,Finance,Consulting,58271.15,Consulting project expense
EXP102117,27/04/2025,Sales,Office Supplies,4146.45,General office supplies
EXP102118,27/04/2025,Marketing,Training,19510.75,Online course fee
EXP102119,27/04/2025,Finance,Office Supplies,6224.4,General office supplies
EXP102120,27/04/2025,Finance,Travel,21306.25,Client visit travel
EXP102121,27/04/2025,Operations,Salaries,99620.15,Overtime payment
EXP102122,27/04/2025,Marketing,Travel,16125.9,Domestic travel cost
EXP102123,27/04/2025,IT,Office Supplies,6455.05,General office supplies
EXP102124,27/04/2025,HR,Travel,17885,Business trip expense
EXP102125,27/04/2025,Marketing,Marketing,40712.35,Marketing campaign expense
EXP102126,27/04/2025,Sales,Travel,15409.1,Domestic travel cost
EXP102127,27/04/2025,Marketing,Marketing,30342.2,Branding and outreach
EXP102128,27/04/2025,IT,Office Supplies,7425.95,Stationery purchase
EXP102129,27/04/2025,Sales,Salaries,93651.95,Bonus disbursement
EXP102130,27/04/2025,IT,Software,33781.3,IT software purchase
EXP102131,27/04/2025,IT,Salaries,75301.1,Bonus disbursement
EXP102132,27/04/2025,Sales,Consulting,42267.75,Consultancy fee
EXP102133,27/04/2025,Admin,Office Supplies,8652.35,General office supplies
EXP102134,28/04/2025,Operations,Travel,22402.1,International travel expense
EXP102135,28/04/2025,Operations,Office Supplies,10414.25,Stationery purchase
EXP102136,28/04/2025,Sales,Travel,30774.45,Client visit travel
EXP102137,28/04/2025,Marketing,Marketing,24638.6,Branding and outreach
EXP102138,28/04/2025,Sales,Office Supplies,6432.65,General office supplies
EXP102139,28/04/2025,Marketing,Training,17843,Workshop expense
EXP102140,28/04/2025,Sales,Training,19238.45,Online course fee
EXP102141,28/04/2025,Marketing,Salaries,120243.9,Salary adjustment expense
EXP102142,28/04/2025,Sales,Consulting,50763.65,Consulting project expense
EXP102143,28/04/2025,Finance,Consulting,56253.4,Advisory service payment
EXP102144,28/04/2025,Sales,Consulting,57585.85,Consulting project expense
EXP102145,28/04/2025,Operations,Office Supplies,8175.3,Office furniture acquisition
EXP102146,28/04/2025,IT,Office Supplies,5602.45,Stationery purchase
EXP102147,28/04/2025,Finance,Consulting,50909.6,Advisory service payment
EXP102148,29/04/2025,Finance,Salaries,104459.6,Monthly salary payment
EXP102149,29/04/2025,Admin,Utilities,9867.2,Electricity bill
EXP102150,29/04/2025,HR,Consulting,55877.5,External consultant fee
EXP102151,29/04/2025,HR,Consulting,56172.9,Consulting project expense
EXP102152,29/04/2025,HR,Consulting,49946.05,External consultant fee
EXP102153,29/04/2025,Sales,Salaries,88955.65,Salary adjustment expense
EXP102154,29/04/2025,Operations,Consulting,70592.55,Advisory service payment
EXP102155,29/04/2025,Operations,Office Supplies,7241.85,Printer ink and paper
EXP102156,29/04/2025,Finance,Office Supplies,8703.1,Printer ink and paper
EXP102157,29/04/2025,Admin,Salaries,113604.05,Overtime payment
EXP102158,29/04/2025,IT,Utilities,15387.4,Electricity bill
EXP102159,29/04/2025,IT,Office Supplies,8913.8,General office supplies
EXP102160,29/04/2025,HR,Office Supplies,8893.15,General office supplies
EXP102161,29/04/2025,Finance,Salaries,110262.95,Bonus disbursement
EXP102162,29/04/2025,IT,Salaries,114883.65,Bonus disbursement
EXP102163,29/04/2025,Admin,Utilities,7326.2,Electricity bill
EXP102164,29/04/2025,IT,Software,25315.5,IT software purchase
EXP102165,29/04/2025,Marketing,Marketing,42091,Marketing campaign expense
EXP102166,29/04/2025,IT,Office Supplies,7453.25,Printer ink and paper
EXP102167,30/04/2025,IT,Training,17495.1,Workshop expense
EXP102168,30/04/2025,Operations,Office Supplies,10510.5,Printer ink and paper
EXP102169,30/04/2025,Operations,Utilities,10668.35,Water bill payment
EXP102170,30/04/2025,Operations,Consulting,47089.35,Consultancy fee
EXP102171,30/04/2025,Admin,Office Supplies,6274.8,Office furniture acquisition
EXP102172,30/04/2025,Marketing,Consulting,58129.4,Advisory service payment
EXP102173,30/04/2025,Operations,Office Supplies,6344.45,General office supplies
EXP102174,30/04/2025,Marketing,Consulting,46251.45,Consulting project expense
EXP102175,30/04/2025,Sales,Salaries,115964.45,Overtime payment
EXP102176,30/04/2025,Marketing,Consulting,69711.25,Advisory service payment
EXP102177,30/04/2025,Finance,Consulting,76498.45,External consultant fee
EXP102178,30/04/2025,Operations,Utilities,11976.3,Electricity bill
EXP102179,30/04/2025,Finance,Salaries,77690.2,Overtime payment
EXP102180,30/04/2025,IT,Software,24462.55,Renewal of software license
EXP102181,30/04/2025,Finance,Consulting,54899.6,Advisory service payment
EXP102182,30/04/2025,HR,Office Supplies,7902.65,Office furniture acquisition
EXP102183,30/04/2025,Marketing,Consulting,55087.9,External consultant fee
EXP102184,30/04/2025,Admin,Travel,23994.95,International travel expense
EXP102185,30/04/2025,Operations,Travel,16884.7,Domestic travel cost
EXP102186,30/04/2025,IT,Software,32698.75,Cloud subscription cost
EXP102187,01/05/2025,IT,Training,19930.75,Online course fee
EXP102188,01/05/2025,Operations,Salaries,100212,Overtime payment
EXP102189,01/05/2025,Marketing,Marketing,37459.1,Social media promotion
EXP102190,01/05/2025,Operations,Utilities,15837.15,Utility service cost
EXP102191,01/05/2025,IT,Consulting,34234.9,External consultant fee
EXP102192,01/05/2025,HR,Salaries,124697.65,Overtime payment
EXP102193,01/05/2025,Finance,Office Supplies,6373.5,Printer ink and paper
EXP102194,01/05/2025,Sales,Travel,18296.6,Client visit travel
EXP102195,01/05/2025,Finance,Office Supplies,7132.3,Printer ink and paper
EXP102196,01/05/2025,IT,Training,20203.4,Professional development training
EXP102197,01/05/2025,Marketing,Salaries,100481.85,Bonus disbursement
EXP102198,01/05/2025,HR,Salaries,161702.45,Bonus disbursement
EXP102199,01/05/2025,Admin,Salaries,96296.2,Overtime payment
EXP102200,01/05/2025,Sales,Training,22615.6,Online course fee
EXP102201,01/05/2025,IT,Training,30686.6,Employee training session
EXP102202,01/05/2025,HR,Office Supplies,6741.35,Office furniture acquisition
EXP102203,01/05/2025,Finance,Travel,22940.4,Domestic travel cost
EXP102204,02/05/2025,Finance,Travel,13876.8,Business trip expense
EXP102205,02/05/2025,Marketing,Consulting,75187.35,Consultancy fee
EXP102206,02/05/2025,Finance,Salaries,96364.45,Monthly salary payment
EXP102207,02/05/2025,Admin,Office Supplies,6794.55,Printer ink and paper
EXP102208,02/05/2025,Sales,Travel,18712.05,Client visit travel
EXP102209,02/05/2025,Marketing,Consulting,23800.7,Consultancy fee
EXP102210,02/05/2025,IT,Salaries,93793,Bonus disbursement
EXP102211,02/05/2025,Marketing,Marketing,31443.65,Social media promotion
EXP102212,02/05/2025,HR,Travel,15835.05,Business trip expense
EXP102213,02/05/2025,Finance,Office Supplies,6641.95,Printer ink and paper
EXP102214,02/05/2025,Marketing,Office Supplies,7570.85,Office furniture acquisition
EXP102215,02/05/2025,Admin,Salaries,100664.2,Overtime payment
EXP102216,02/05/2025,Marketing,Salaries,116423.3,Salary adjustment expense
EXP102217,02/05/2025,IT,Office Supplies,7767.2,General office supplies
EXP102218,02/05/2025,Finance,Office Supplies,9373.7,Stationery purchase
EXP102219,02/05/2025,HR,Salaries,96167.4,Monthly salary payment
EXP102220,02/05/2025,HR,Office Supplies,8403.15,Printer ink and paper
EXP102221,02/05/2025,IT,Software,28728,Cloud subscription cost
EXP102222,02/05/2025,Finance,Consulting,74833.85,Consultancy fee
EXP102223,02/05/2025,Finance,Travel,11799.9,Domestic travel cost
EXP102224,02/05/2025,Admin,Office Supplies,7589.75,Stationery purchase
EXP102225,02/05/2025,IT,Consulting,37601.2,Consultancy fee
EXP102226,02/05/2025,Marketing,Office Supplies,5958.05,Office furniture acquisition
EXP102227,02/05/2025,Admin,Salaries,115894.45,Salary adjustment expense
EXP102228,02/05/2025,HR,Salaries,116233.95,Bonus disbursement
EXP102229,02/05/2025,Sales,Office Supplies,5747,Printer ink and paper
EXP102230,02/05/2025,Finance,Office Supplies,4945.15,Office furniture acquisition
EXP102231,02/05/2025,Admin,Office Supplies,10570.35,Stationery purchase
EXP102232,02/05/2025,Sales,Consulting,49628.6,Consulting project expense
EXP102233,03/05/2025,HR,Consulting,69744.85,Consulting project expense
EXP102234,03/05/2025,Finance,Consulting,48744.15,Consultancy fee
EXP102235,03/05/2025,Operations,Travel,30513,Client visit travel
EXP102236,03/05/2025,Finance,Travel,28067.55,International travel expense
EXP102237,03/05/2025,IT,Utilities,10181.15,Utility service cost
EXP102238,03/05/2025,Marketing,Office Supplies,6508.25,Printer ink and paper
EXP102239,03/05/2025,Sales,Salaries,95167.8,Bonus disbursement
EXP102240,03/05/2025,Finance,Office Supplies,6003.55,Printer ink and paper
EXP102241,03/05/2025,Marketing,Salaries,122553.2,Bonus disbursement
EXP102242,03/05/2025,Sales,Salaries,104642.65,Bonus disbursement
EXP102243,03/05/2025,Finance,Office Supplies,5040.35,Stationery purchase
EXP102244,03/05/2025,IT,Office Supplies,8339.45,General office supplies
EXP102245,03/05/2025,IT,Training,19426.4,Employee training session
EXP102246,03/05/2025,Sales,Travel,27534.5,International travel expense
EXP102247,03/05/2025,Finance,Salaries,127008.35,Monthly salary payment
EXP102248,03/05/2025,Operations,Utilities,12893.3,Internet service payment
EXP102249,04/05/2025,Sales,Travel,18174.8,Business trip expense
EXP102250,04/05/2025,IT,Training,27353.2,Professional development training
EXP102251,04/05/2025,HR,Travel,23526.3,Client visit travel
EXP102252,04/05/2025,Admin,Salaries,101487.4,Monthly salary payment
EXP102253,04/05/2025,Operations,Office Supplies,4809.7,Office furniture acquisition
EXP102254,04/05/2025,Admin,Office Supplies,5180,Stationery purchase
EXP102255,04/05/2025,Admin,Travel,24461.85,Domestic travel cost
EXP102256,04/05/2025,Finance,Travel,22081.85,Business trip expense
EXP102257,04/05/2025,HR,Travel,24580.85,Client visit travel
EXP102258,04/05/2025,HR,Training,25778.55,Online course fee
EXP102259,04/05/2025,Marketing,Office Supplies,5973.8,Printer ink and paper
EXP102260,04/05/2025,Finance,Office Supplies,7444.15,Printer ink and paper
EXP102261,04/05/2025,Operations,Travel,18428.2,Domestic travel cost
EXP102262,04/05/2025,Sales,Office Supplies,6816.25,General office supplies
EXP102263,04/05/2025,Marketing,Marketing,30115.05,Advertising cost
EXP102264,04/05/2025,Sales,Salaries,78598.1,Bonus disbursement
EXP102265,04/05/2025,Admin,Utilities,14456.75,Electricity bill
